Type	AgentConfig	TestInstanzID	MaxRounds	VorschlaegeProRunde	ErzwungeneAkzeptanz	AnzahlPlanningObjects	ClientID	TargetValue
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,52924
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,49726
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,70986
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,51394960784314
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,59065215686275
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,41542745098039
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,42651
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,43345803921569
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,55607647058824
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,49914862745098
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,3636137254902
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,70554
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,29852117647059
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,44432
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,41931
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,36509
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,48902
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,54751
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,43984529411765
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,6583937254902
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,36381058823529
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,36381058823529
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,56714
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,56714
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,71711529411765
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,71711529411765
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,54385
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,54385
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,59232901960784
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,59232901960784
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,67063
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,67063
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,47440529411765
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,47440529411765
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,4361468627451
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,4361468627451
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,21539
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,21539
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,40696
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,40696
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,62339
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,62339
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,64493843137255
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,64493843137255
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,39945294117647
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,39945294117647
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,8061768627451
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,8061768627451
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,23298529411765
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,23298529411765
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,50441
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,50441
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	2de30346-9767-4a32-b9df-f5c9963bc182	6,4477168627451
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	6b8e24e1-8819-43b6-b475-bf46bc94c35b	6,4477168627451
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	bb744a8e-da5a-4624-a1f5-ce166fc33b15	6,7835
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	0f1faef1-e4b9-44c0-bc1b-376f31be6399	6,84054
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	bb744a8e-da5a-4624-a1f5-ce166fc33b15	6,95506
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	0f1faef1-e4b9-44c0-bc1b-376f31be6399	6,94651
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	bb744a8e-da5a-4624-a1f5-ce166fc33b15	6,94824
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	0f1faef1-e4b9-44c0-bc1b-376f31be6399	6,86443
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	bb744a8e-da5a-4624-a1f5-ce166fc33b15	6,98355
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	0f1faef1-e4b9-44c0-bc1b-376f31be6399	6,7402
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	bb744a8e-da5a-4624-a1f5-ce166fc33b15	6,84827
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	0f1faef1-e4b9-44c0-bc1b-376f31be6399	6,86552
local	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	bb744a8e-da5a-4624-a1f5-ce166fc33b15	6,72352
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	0f1faef1-e4b9-44c0-bc1b-376f31be6399	6,95843
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	bb744a8e-da5a-4624-a1f5-ce166fc33b15	6,95843
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	bb744a8e-da5a-4624-a1f5-ce166fc33b15	6,74764
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	0f1faef1-e4b9-44c0-bc1b-376f31be6399	6,74764
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	0f1faef1-e4b9-44c0-bc1b-376f31be6399	6,85445
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	bb744a8e-da5a-4624-a1f5-ce166fc33b15	6,85445
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	0f1faef1-e4b9-44c0-bc1b-376f31be6399	6,95843
remote	9c6402c0-2d9e-437c-bb3b-8e86c8b1fb3f	7311644a-a47e-4b00-abf3-6047ca61576e	1000	100	1	6	bb744a8e-da5a-4624-a1f5-ce166fc33b15	6,95843
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,6770523529412
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,15759
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,05579
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,7594068627451
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,17274
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,41684
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,04374117647059
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,7445568627451
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,22556
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,3871211764706
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,1194
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,65521
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,15578
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,81924
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,19203
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,526447254902
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,0433
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,5093005882353
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,16314
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,52348
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,0478537254902
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,5817568627451
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,25655
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,6190998039216
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,06617
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,7834
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	5,99531705882353
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,3321266666667
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,09149
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,6171835294118
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	5,94099333333333
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,741088627451
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,527888627451
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,08621
local	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,66369
local	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,01927
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,5915917647059
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,28002588235294
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,54706
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,08587
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	68dd6b54-a091-4a8d-9daf-cefcf0a200de	12,3854211764706
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	691d6019-0fa8-4b4a-9932-6cab7d38e578	6,19912058823529
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,6634729411765
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,03115647058824
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,43978
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,14736
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,14736
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,43978
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,12423
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,45726
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,4520649019608
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,05028745098039
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,80547
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,19758
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,03531
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,48207
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,03531
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,48207
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,04216588235294
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,4141917647059
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,6891680392157
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,04599901960784
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,13575
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,49571
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,6618
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,06354
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,56531
